Manufacturer & Weapon Type ID,Manufacturer,Weapon Type,Part ID,Part Type,String,Stat
26,Order,Sniper,48,Scope Accessory,ORD_SR.part_scope_acc_s02_l02_b,+暴击伤害
26,Order,Sniper,49,Grip,ORD_SR.part_grip_05c_ted_jav,"泰迪尔装填修改组件:标枪,无可见属性变化"
26,Order,Sniper,50,Grip,ORD_SR.part_grip_05b_ted_homing,"泰迪尔装填修改组件:追踪,无可见属性变化"
26,Order,Sniper,51,Grip,ORD_SR.part_grip_05a_ted_legs,"泰迪尔装填修改组件:腿部,无可见属性变化"
26,Order,Sniper,52,Grip,ORD_SR.part_grip_04_hyp,"亥伯龙握把,-精准度,持续射击提升精准度"
26,Order,Sniper,53,Grip,ORD_SR.part_grip_01,+伤害
26,Order,Sniper,54,Grip,ORD_SR.part_grip_02,+射速
26,Order,Sniper,55,Grip,ORD_SR.part_grip_03,-装填时间
26,Order,Sniper,56,Underbarrel,ORD_SR.part_underbarrel_05_ammoswitcher,"代达洛斯弹药切换下挂"
26,Order,Sniper,57,Underbarrel,ORD_SR.part_underbarrel_02_tether_snare,附属开火-系链圈套
26,Order,Sniper,58,Underbarrel,ORD_SR.part_underbarrel_03_railgun,附属开火-轨道炮
26,Order,Sniper,59,Underbarrel,ORD_SR.part_underbarrel_04_atlas,阿特拉斯追踪飞镖
26,Order,Sniper,60,Foregrip,ORD_SR.part_foregrip_02,+暴击伤害
26,Order,Sniper,61,Foregrip,ORD_SR.part_foregrip_03,无可见属性变化
26,Order,Sniper,62,Underbarrel,ORD_SR.part_underbarrel_01_spear,附属开火-奥矿尖刺
26,Order,Sniper,63,Underbarrel,ORD_SR.part_underbarrel_04_atlas_ball,阿特拉斯追踪手雷
26,Order,Sniper,64,Foregrip,ORD_SR.part_foregrip_01,+伤害
26,Order,Sniper,65,Manufacturer Part,ORD_SR.part_secondary_ammo_sm,代达洛斯冲锋枪弹药
26,Order,Sniper,66,Manufacturer Part,ORD_SR.part_secondary_ammo_sg,代达洛斯霰弹枪弹药
26,Order,Sniper,67,Manufacturer Part,ORD_SR.part_secondary_ammo_ar,代达洛斯突击步枪弹药
26,Order,Sniper,68,Manufacturer Part,ORD_SR.part_secondary_ammo_ps,代达洛斯手枪弹药
26,Order,Sniper,69,Manufacturer Part,ORD_SR.part_mag_torgue_normal,托格冲击弹匣
26,Order,Sniper,70,Manufacturer Part,ORD_SR.part_mag_torgue_sticky,托格粘性弹匣
26,Order,Sniper,71,Magazine,ORD_SR.part_mag_03_tor,"2.1s装填时间,9弹容"
26,Order,Sniper,72,Barrel,ORD_SR.part_barrel_02_symmetry,"对称,3045伤害,92%精准度,1.5/s射速"
26,Order,Sniper,74,Magazine,ORD_SR.part_mag_01_fisheye,"2.3s装填时间,3弹容"
26,Order,Sniper,75,Barrel,ORD_SR.part_barrel_01_fisheye,"鱼眼,4919伤害,83%精准度,1.2/s射速,+40%暴击伤害"
26,Order,Sniper,77,Underbarrel,ORD_SR.part_underbarrel_03_seamstress,浪子附属开火-冷酷无情
26,Order,Sniper,78,Barrel,ORD_SR.part_barrel_01_seamstress,"浪子,2342伤害,83%精准度,2/s射速,+55%暴击伤害"
7,Ripper,Shotgun,1,Barrel,BOR_SG.part_barrel_02_goremaster,"血腥大师,349x6伤害,70%精准度,3.0/s射速"
7,Ripper,Shotgun,2,Body,BOR_SG.part_body,"无属性变化，固有部件"
7,Ripper,Shotgun,3,Body Accessory,BOR_SG.part_body_a,-装填时间
7,Ripper,Shotgun,4,Body Accessory,BOR_SG.part_body_b,+弹夹容量
7,Ripper,Shotgun,5,Body Accessory,BOR_SG.part_body_c,+精准度
7,Ripper,Shotgun,6,Body Accessory,BOR_SG.part_body_d,无可见属性变化
7,Ripper,Shotgun,7,Barrel,BOR_SG.part_barrel_01,"熔焊巨龙,376x4伤害,63%精准度,4.5/s射速"
7,Ripper,Shotgun,8,Barrel,BOR_SG.part_barrel_02,"地狱猎犬,314x6伤害,70%精准度,3.0/s射速"
7,Ripper,Shotgun,9,Manufacturer Part,BOR_SG.part_shield_default,亥伯龙护盾
7,Ripper,Shotgun,10,Manufacturer Part,BOR_SG.part_shield_ricochet,亥伯龙跳弹护盾
7,Ripper,Shotgun,11,Manufacturer Part,BOR_SG.part_shield_ammo,亥伯龙吸收护盾
7,Ripper,Shotgun,12,Manufacturer Part,BOR_SG.part_shield_amp,亥伯龙增强护盾
7,Ripper,Shotgun,13,Magazine,BOR_SG.part_mag_04_cov,"3.2s装填时间,20弹容,密藏之子弹匣"
7,Ripper,Shotgun,14,Magazine,BOR_SG.part_mag_03_tor,"2.6s装填时间,10弹容"
7,Ripper,Shotgun,15,Magazine,BOR_SG.part_mag_01,"2.4s装填时间,15弹容"
7,Ripper,Shotgun,16,Magazine,BOR_SG.part_mag_02,"2.6s装填时间,20弹容"
7,Ripper,Shotgun,17,Magazine,BOR_SG.part_mag_goldengod,"3.2s装填时间,20弹容,密藏之子弹匣"
7,Ripper,Shotgun,18,Barrel,BOR_SG.part_barrel_goldengod,"黄金之神,376x4伤害,63%精准度,4.5/s射速"
7,Ripper,Shotgun,22,Stat Modifier,BOR_SG.part_mag_ted_thrown_01,2.0s装填时间
7,Ripper,Shotgun,23,Stat Modifier,BOR_SG.part_mag_ted_thrown_02,2.0s装填时间
7,Ripper,Shotgun,24,Stat Modifier,BOR_SG.part_mag_ted_thrown_03_tor,2.0s装填时间
7,Ripper,Shotgun,25,Stat Modifier,BOR_SG.part_mag_ted_thrown_04_cov,3.0s装填时间
7,Ripper,Shotgun,26,Scope,BOR_SG.part_scope_02_lens_02,瞄准镜 +++放大倍率
7,Ripper,Shotgun,27,Scope,BOR_SG.part_scope_02_lens_01,瞄准镜 +++放大倍率
7,Ripper,Shotgun,28,Scope,BOR_SG.part_scope_01_lens_02,瞄准镜 ++放大倍率
7,Ripper,Shotgun,29,Scope,BOR_SG.part_scope_01_lens_01,瞄准镜 +放大倍率
7,Ripper,Shotgun,30,Scope,BOR_SG.part_scope_ironsight,机瞄
7,Ripper,Shotgun,31,Scope Accessory,BOR_SG.part_scope_acc_s01_l01_a,+伤害
7,Ripper,Shotgun,32,Scope Accessory,BOR_SG.part_scope_acc_s01_l01_b,-装填时间
7,Ripper,Shotgun,33,Scope Accessory,BOR_SG.part_scope_acc_s02_l01_a,无可见属性变化
7,Ripper,Shotgun,34,Scope Accessory,BOR_SG.part_scope_acc_s02_l01_b,+暴击伤害
7,Ripper,Shotgun,35,Scope Accessory,BOR_SG.part_scope_acc_s01_l02_a,+伤害
7,Ripper,Shotgun,36,Scope Accessory,BOR_SG.part_scope_acc_s01_l02_b,-装填时间
7,Ripper,Shotgun,37,Scope Accessory,BOR_SG.part_scope_acc_s02_l02_a,无可见属性变化
7,Ripper,Shotgun,38,Scope Accessory,BOR_SG.part_scope_acc_s02_l02_b,+暴击伤害
7,Ripper,Shotgun,39,Grip,BOR_SG.part_grip_05c_ted_jav,"泰迪尔装填修改组件:标枪,无可见属性变化"
7,Ripper,Shotgun,40,Grip,BOR_SG.part_grip_05a_ted_legs,"泰迪尔装填修改组件:腿部,无可见属性变化"
7,Ripper,Shotgun,41,Grip,BOR_SG.part_grip_05b_ted_homing,"泰迪尔装填修改组件:追踪,无可见属性变化"
7,Ripper,Shotgun,42,Grip,BOR_SG.part_grip_01,+伤害
7,Ripper,Shotgun,43,Grip,BOR_SG.part_grip_02,+射速
7,Ripper,Shotgun,44,Grip,BOR_SG.part_grip_03,-装填时间
7,Ripper,Shotgun,45,Grip,BOR_SG.part_grip_04_hyp,"亥伯龙握把,-精准度,持续射击提升精准度"
7,Ripper,Shotgun,46,Underbarrel,BOR_SG.part_underbarrel_04_atlas_ball,阿特拉斯追踪手雷
7,Ripper,Shotgun,47,Underbarrel,BOR_SG.part_underbarrel_04_atlas,阿特拉斯追踪飞镖
7,Ripper,Shotgun,48,Underbarrel,BOR_SG.part_underbarrel_01_beam,附属开火-闪电束
7,Ripper,Shotgun,49,Underbarrel,BOR_SG.part_underbarrel_02_gauss,附属开火-电磁枪
7,Ripper,Shotgun,50,Foregrip,BOR_SG.part_foregrip_01,+伤害
7,Ripper,Shotgun,51,Foregrip,BOR_SG.part_foregrip_03,+精准度
7,Ripper,Shotgun,52,Underbarrel,BOR_SG.part_underbarrel_05_ammoswitcher,"代达洛斯弹药切换下挂"
7,Ripper,Shotgun,53,Underbarrel,BOR_SG.part_underbarrel_06_malswitch,"马里旺元素切换下挂"
7,Ripper,Shotgun,60,Manufacturer Part,BOR_SG.part_secondary_ammo_smg,代达洛斯冲锋枪弹药
7,Ripper,Shotgun,61,Manufacturer Part,BOR_SG.part_secondary_ammo_ar,代达洛斯突击步枪弹药
7,Ripper,Shotgun,62,Manufacturer Part,BOR_SG.part_secondary_ammo_ps,代达洛斯手枪弹药
7,Ripper,Shotgun,63,Manufacturer Part,BOR_SG.part_secondary_ammo_sr,代达洛斯狙击枪弹药
7,Ripper,Shotgun,64,Barrel,BOR_SG.part_unique_barrel_02_convergence,"汇聚,390x3伤害,70%精准度,3.0/s射速"
7,Ripper,Shotgun,66,Barrel Accessory,BOR_SG.part_barrel_01_a,+伤害
7,Ripper,Shotgun,67,Barrel Accessory,BOR_SG.part_barrel_01_b,-装填时间
7,Ripper,Shotgun,68,Barrel Accessory,BOR_SG.part_barrel_01_c,+伤害
7,Ripper,Shotgun,69,Barrel Accessory,BOR_SG.part_barrel_01_d,+精准度
7,Ripper,Shotgun,70,Barrel Accessory,BOR_SG.part_barrel_02_a,+伤害
7,Ripper,Shotgun,71,Barrel Accessory,BOR_SG.part_barrel_02_b,+精准度
7,Ripper,Shotgun,72,Barrel Accessory,BOR_SG.part_barrel_02_c,+射速
7,Ripper,Shotgun,73,Barrel Accessory,BOR_SG.part_barrel_02_d,+射速
7,Ripper,Shotgun,74,Manufacturer Part,BOR_SG.part_barrel_licensed_jak,雅各布斯-暴击跳弹
7,Ripper,Shotgun,75,Manufacturer Part,BOR_SG.part_barrel_licensed_ted,"泰迪尔装填,无可见属性变化"
7,Ripper,Shotgun,76,Manufacturer Part,BOR_SG.part_barrel_licensed_ted_shooting,"泰迪尔射击,无可见属性变化"
7,Ripper,Shotgun,77,Manufacturer Part,BOR_SG.part_barrel_licensed_ted_mirv,"泰迪尔分裂式,无可见属性变化"
7,Ripper,Shotgun,78,Manufacturer Part,BOR_SG.part_barrel_licensed_ted_combo,"泰迪尔组合,无可见属性变化"
7,Ripper,Shotgun,79,Manufacturer Part,BOR_SG.part_barrel_licensed_hyp,"亥伯龙护盾可见附件,无可见属性变化"
7,Ripper,Shotgun,80,Underbarrel,BOR_SG.part_underbarrel_03_discharge,附属开火-燃料棒释放
7,Ripper,Shotgun,81,Foregrip,BOR_SG.part_foregrip_02,+射速
7,Ripper,Shotgun,82,Manufacturer Part,BOR_SG.part_mag_torgue_normal,托格冲击弹匣
7,Ripper,Shotgun,83,Manufacturer Part,BOR_SG.part_mag_torgue_sticky,托格粘性弹匣
19,Ripper,SMG,2,Body,BOR_SM.part_body,"无属性变化，固有部件"
19,Ripper,SMG,3,Body Accessory,BOR_SM.part_body_a,-装填时间
19,Ripper,SMG,4,Body Accessory,BOR_SM.part_body_b,+弹夹容量
19,Ripper,SMG,5,Body Accessory,BOR_SM.part_body_c,+精准度
19,Ripper,SMG,6,Body Accessory,BOR_SM.part_body_d,无可见属性变化
19,Ripper,SMG,7,Barrel,BOR_SM.part_barrel_01,"噬菌体,758伤害,72%精准度,6.8/s射速"
19,Ripper,SMG,8,Barrel,BOR_SM.part_barrel_02,"侵扰,848伤害,79%精准度,5.5/s射速"
19,Ripper,SMG,9,Manufacturer Part,BOR_SM.part_shield_default,亥伯龙护盾
19,Ripper,SMG,10,Manufacturer Part,BOR_SM.part_shield_ricochet,亥伯龙跳弹护盾
19,Ripper,SMG,11,Manufacturer Part,BOR_SM.part_shield_ammo,亥伯龙吸收护盾
19,Ripper,SMG,12,Manufacturer Part,BOR_SM.part_shield_amp,亥伯龙增强护盾
19,Ripper,SMG,13,Magazine,BOR_SM.part_mag_01,"2.1s装填时间,25弹容"
19,Ripper,SMG,14,Magazine,BOR_SM.part_mag_02,"2.7s装填时间,30弹容"
19,Ripper,SMG,15,Magazine,BOR_SM.part_mag_03_tor,"2.4s装填时间,20弹容"
19,Ripper,SMG,16,Magazine,BOR_SM.part_mag_04_cov,"3.1s装填时间,25弹容,密藏之子弹匣"
19,Ripper,SMG,17,Barrel,BOR_SM.part_barrel_02_prince,"死马王子,848伤害,79%精准度,5.5/s射速"
19,Ripper,SMG,20,Barrel,BOR_SM.part_barrel_01_hellfire,"地狱火,758伤害,70%精准度,6.8/s射速"
19,Ripper,SMG,21,Underbarrel,BOR_SM.part_underbarrel_05_Roil,激怒配套下挂
19,Ripper,SMG,22,Stat Modifier,BOR_SM.part_mag_ted_thrown_01,2.0s装填时间
19,Ripper,SMG,23,Stat Modifier,BOR_SM.part_mag_ted_thrown_02,2.0s装填时间
19,Ripper,SMG,24,Stat Modifier,BOR_SM.part_mag_ted_thrown_03_tor,2.0s装填时间
19,Ripper,SMG,25,Stat Modifier,BOR_SM.part_mag_ted_thrown_04_cov,3.0s装填时间
19,Ripper,SMG,26,Scope,BOR_SM.part_scope_ironsight,机瞄
19,Ripper,SMG,27,Scope,BOR_SM.part_scope_01_lens_01,瞄准镜 +放大倍率
19,Ripper,SMG,28,Scope,BOR_SM.part_scope_01_lens_02,瞄准镜 ++放大倍率
19,Ripper,SMG,29,Scope,BOR_SM.part_scope_02_lens_01,瞄准镜 +++放大倍率
19,Ripper,SMG,30,Scope,BOR_SM.part_scope_02_lens_02,瞄准镜 ++++放大倍率
19,Ripper,SMG,31,Scope Accessory,BOR_SM.part_scope_acc_s01_l01_a,+伤害
19,Ripper,SMG,32,Scope Accessory,BOR_SM.part_scope_acc_s01_l01_b,-装填时间
19,Ripper,SMG,33,Scope Accessory,BOR_SM.part_scope_acc_s02_l01_a,无可见属性变化
19,Ripper,SMG,34,Scope Accessory,BOR_SM.part_scope_acc_s02_l01_b,+暴击伤害
19,Ripper,SMG,35,Scope Accessory,BOR_SM.part_scope_acc_s01_l02_a,+伤害
19,Ripper,SMG,36,Scope Accessory,BOR_SM.part_scope_acc_s01_l02_b,-装填时间
19,Ripper,SMG,37,Scope Accessory,BOR_SM.part_scope_acc_s02_l02_a,无可见属性变化
19,Ripper,SMG,38,Scope Accessory,BOR_SM.part_scope_acc_s02_l02_b,+暴击伤害
19,Ripper,SMG,39,Grip,BOR_SM.part_grip_05a_ted_legs,"泰迪尔装填修改组件:腿部,无可见属性变化"
19,Ripper,SMG,40,Grip,BOR_SM.part_grip_05c_ted_jav,"泰迪尔装填修改组件:标枪,无可见属性变化"
19,Ripper,SMG,41,Grip,BOR_SM.part_grip_05b_ted_homing,"泰迪尔装填修改组件:追踪,无可见属性变化"
19,Ripper,SMG,42,Grip,BOR_SM.part_grip_01,+伤害
19,Ripper,SMG,43,Grip,BOR_SM.part_grip_02,+射速
19,Ripper,SMG,44,Grip,BOR_SM.part_grip_03,-装填时间
19,Ripper,SMG,45,Grip,BOR_SM.part_grip_04_hyp,"亥伯龙握把,-精准度,持续射击提升精准度"
19,Ripper,SMG,46,Underbarrel,BOR_SM.part_underbarrel_03_gastrap,附属开火-毒气陷阱
19,Ripper,SMG,47,Underbarrel,BOR_SM.part_underbarrel_02_drunkrocket,附属开火-开颅者火箭
19,Ripper,SMG,48,Underbarrel,BOR_SM.part_underbarrel_06_malswitch,"马里旺元素切换下挂"
19,Ripper,SMG,49,Underbarrel,BOR_SM.part_underbarrel_04_atlas,阿特拉斯追踪飞镖
19,Ripper,SMG,50,Foregrip,BOR_SM.part_foregrip_01,+伤害
19,Ripper,SMG,51,Foregrip,BOR_SM.part_foregrip_03,+精准度
19,Ripper,SMG,52,Underbarrel,BOR_SM.part_underbarrel_01_shrapnel,附属开火-破片火炮
19,Ripper,SMG,53,Underbarrel,BOR_SM.part_underbarrel_04_atlas_ball,阿特拉斯追踪手雷
19,Ripper,SMG,54,Underbarrel,BOR_SM.part_underbarrel_05_ammoswitcher,"代达洛斯弹药切换下挂"
19,Ripper,SMG,55,Foregrip,BOR_SM.part_foregrip_02,+射速
19,Ripper,SMG,57,Barrel,BOR_SM.part_barrel_01_Roil,"激怒,937伤害,70%精准度,6.8/s射速"
19,Ripper,SMG,62,Manufacturer Part,BOR_SM.part_secondary_ammo_sg,代达洛斯霰弹枪弹药
19,Ripper,SMG,63,Manufacturer Part,BOR_SM.part_secondary_ammo_ar,代达洛斯突击步枪弹药
19,Ripper,SMG,64,Manufacturer Part,BOR_SM.part_secondary_ammo_ps,代达洛斯手枪弹药
19,Ripper,SMG,65,Manufacturer Part,BOR_SM.part_secondary_ammo_sr,代达洛斯狙击枪弹药
19,Ripper,SMG,66,Barrel Accessory,BOR_SM.part_barrel_01_a,+伤害
19,Ripper,SMG,67,Barrel Accessory,BOR_SM.part_barrel_01_b,-装填时间
19,Ripper,SMG,68,Barrel Accessory,BOR_SM.part_barrel_01_c,+伤害
19,Ripper,SMG,69,Barrel Accessory,BOR_SM.part_barrel_01_d,+精准度
19,Ripper,SMG,70,Barrel Accessory,BOR_SM.part_barrel_02_a,+伤害
19,Ripper,SMG,71,Barrel Accessory,BOR_SM.part_barrel_02_b,+精准度
19,Ripper,SMG,72,Barrel Accessory,BOR_SM.part_barrel_02_c,+射速
19,Ripper,SMG,73,Barrel Accessory,BOR_SM.part_barrel_02_d,+射速
19,Ripper,SMG,74,Manufacturer Part,BOR_SM.part_barrel_licensed_jak,雅各布斯-暴击跳弹
19,Ripper,SMG,75,Manufacturer Part,BOR_SM.part_barrel_licensed_ted,"泰迪尔装填,无可见属性变化"
19,Ripper,SMG,76,Manufacturer Part,BOR_SM.part_barrel_licensed_ted_shooting,"泰迪尔射击,无可见属性变化"
19,Ripper,SMG,77,Manufacturer Part,BOR_SM.part_barrel_licensed_ted_mirv,"泰迪尔分裂式,无可见属性变化"
19,Ripper,SMG,78,Manufacturer Part,BOR_SM.part_barrel_licensed_ted_combo,"泰迪尔组合,无可见属性变化"
19,Ripper,SMG,79,Manufacturer Part,BOR_SM.part_barrel_licensed_hyp,亥伯龙护盾可见附件
19,Ripper,SMG,80,Manufacturer Part,BOR_SM.part_mag_torgue_normal,托格冲击弹匣
19,Ripper,SMG,81,Manufacturer Part,BOR_SM.part_mag_torgue_sticky,托格粘性弹匣
23,Ripper,Sniper,2,Body,BOR_SR.part_body,"无属性变化，固有部件"
23,Ripper,Sniper,3,Body Accessory,BOR_SR.part_body_a,-装填时间
23,Ripper,Sniper,4,Body Accessory,BOR_SR.part_body_b,+弹夹容量
23,Ripper,Sniper,5,Body Accessory,BOR_SR.part_body_c,无可见属性变化
23,Ripper,Sniper,6,Body Accessory,BOR_SR.part_body_d,无可见属性变化
23,Ripper,Sniper,7,Barrel,BOR_SR.part_barrel_01,"堕落圣徒,2249伤害,90%精准度,2.3/s射速"
23,Ripper,Sniper,8,Barrel,BOR_SR.part_barrel_02,"魔鬼,2647伤害,88%精准度,1.5/s射速"
23,Ripper,Sniper,9,Manufacturer Part,BOR_SR.part_shield_default,亥伯龙护盾
23,Ripper,Sniper,10,Manufacturer Part,BOR_SR.part_shield_ricochet,亥伯龙跳弹护盾
23,Ripper,Sniper,11,Manufacturer Part,BOR_SR.part_shield_ammo,亥伯龙吸收护盾
23,Ripper,Sniper,12,Manufacturer Part,BOR_SR.part_shield_amp,亥伯龙增强护盾
23,Ripper,Sniper,13,Magazine,BOR_SR.part_mag_01,"2.9s装填时间,10弹容"
23,Ripper,Sniper,14,Magazine,BOR_SR.part_mag_02,"3.1s装填时间,16弹容"
23,Ripper,Sniper,15,Magazine,BOR_SR.part_mag_04_cov,"4.0s装填时间,15弹容,密藏之子弹匣"
23,Ripper,Sniper,16,Manufacturer Part,BOR_SR.part_mag_torgue_normal,托格冲击弹匣
23,Ripper,Sniper,17,Manufacturer Part,BOR_SR.part_mag_torgue_sticky,托格粘性弹匣
23,Ripper,Sniper,20,Barrel,BOR_SR.part_barrel_01_stray,"偏离,1405x3伤害,90%精准度,2.3/s射速"
23,Ripper,Sniper,21,Barrel,BOR_SR.part_barrel_02_vamoose,"闪人,2342伤害,93%精准度,9.0/s射速"
23,Ripper,Sniper,23,Stat Modifier,BOR_SR.part_mag_ted_thrown_01,1.6s装填时间
23,Ripper,Sniper,24,Stat Modifier,BOR_SR.part_mag_ted_thrown_02,1.6s装填时间
23,Ripper,Sniper,25,Stat Modifier,BOR_SR.part_mag_ted_thrown_03_tor,1.6s装填时间
23,Ripper,Sniper,26,Scope,BOR_SR.part_scope_ironsight,机瞄
23,Ripper,Sniper,27,Scope,BOR_SR.part_scope_01_lens_01,瞄准镜 ++放大倍率
23,Ripper,Sniper,28,Scope,BOR_SR.part_scope_01_lens_02,瞄准镜 ++放大倍率
23,Ripper,Sniper,29,Scope,BOR_SR.part_scope_02_lens_01,瞄准镜 +++放大倍率
23,Ripper,Sniper,30,Scope,BOR_SR.part_scope_02_lens_02,瞄准镜 +++放大倍率
23,Ripper,Sniper,31,Scope Accessory,BOR_SR.part_scope_acc_s01_l01_a,+伤害
23,Ripper,Sniper,32,Scope Accessory,BOR_SR.part_scope_acc_s01_l01_b,-装填时间
23,Ripper,Sniper,33,Scope Accessory,BOR_SR.part_scope_acc_s02_l01_a,无可见属性变化
23,Ripper,Sniper,34,Scope Accessory,BOR_SR.part_scope_acc_s02_l01_b,+暴击伤害
23,Ripper,Sniper,35,Scope Accessory,BOR_SR.part_scope_acc_s01_l02_a,+伤害
23,Ripper,Sniper,36,Scope Accessory,BOR_SR.part_scope_acc_s01_l02_b,-装填时间
23,Ripper,Sniper,37,Scope Accessory,BOR_SR.part_scope_acc_s02_l02_a,无可见属性变化
23,Ripper,Sniper,38,Scope Accessory,BOR_SR.part_scope_acc_s02_l02_b,+暴击伤害
23,Ripper,Sniper,39,Grip,BOR_SR.part_grip_05a_ted_legs,"泰迪尔装填修改组件:腿部,无可见属性变化"
23,Ripper,Sniper,40,Grip,BOR_SR.part_grip_05c_ted_jav,"泰迪尔装填修改组件:标枪,无可见属性变化"
23,Ripper,Sniper,41,Grip,BOR_SR.part_grip_05b_ted_homing,"泰迪尔装填修改组件:追踪,无可见属性变化"
23,Ripper,Sniper,42,Grip,BOR_SR.part_grip_04_hyp,"亥伯龙握把,-精准度,持续射击提升精准度"
23,Ripper,Sniper,43,Grip,BOR_SR.part_grip_01,+伤害
23,Ripper,Sniper,44,Grip,BOR_SR.part_grip_02,+射速
23,Ripper,Sniper,45,Grip,BOR_SR.part_grip_03,-装填时间
23,Ripper,Sniper,46,Underbarrel,BOR_SR.part_underbarrel_06_malswitch,"马里旺元素切换下挂"
23,Ripper,Sniper,47,Underbarrel,BOR_SR.part_underbarrel_02_seeker,附属开火-搜索者导弹
23,Ripper,Sniper,48,Underbarrel,BOR_SR.part_underbarrel_01_gravtrap,附属开火-重力陷阱
23,Ripper,Sniper,49,Underbarrel,BOR_SR.part_underbarrel_04_atlas,阿特拉斯追踪飞镖
23,Ripper,Sniper,50,Foregrip,BOR_SR.part_foregrip_01,+伤害
23,Ripper,Sniper,51,Foregrip,BOR_SR.part_foregrip_03,无可见属性变化
23,Ripper,Sniper,52,Foregrip,BOR_SR.part_foregrip_02,+射速
23,Ripper,Sniper,53,Underbarrel,BOR_SR.part_underbarrel_05_ammoswitcher,"代达洛斯弹药切换下挂"
23,Ripper,Sniper,54,Underbarrel,BOR_SR.part_underbarrel_04_atlas_ball,阿特拉斯追踪手雷
23,Ripper,Sniper,55,Underbarrel,BOR_SR.part_underbarrel_03_marked,附属开火-目标标记器
23,Ripper,Sniper,58,Barrel,BOR_SR.part_barrel_02_rainmaker,"造雨师,984伤害,93%精准度,14.0/s射速,+50%暴击伤害"
23,Ripper,Sniper,62,Manufacturer Part,BOR_SR.part_secondary_ammo_smg,代达洛斯冲锋枪弹药
23,Ripper,Sniper,63,Manufacturer Part,BOR_SR.part_secondary_ammo_sg,代达洛斯霰弹枪弹药
23,Ripper,Sniper,64,Manufacturer Part,BOR_SR.part_secondary_ammo_ar,代达洛斯突击步枪弹药
23,Ripper,Sniper,65,Manufacturer Part,BOR_SR.part_secondary_ammo_ps,代达洛斯手枪弹药
23,Ripper,Sniper,66,Barrel Accessory,BOR_SR.part_barrel_01_a,+伤害
23,Ripper,Sniper,67,Barrel Accessory,BOR_SR.part_barrel_01_b,-装填时间
23,Ripper,Sniper,68,Barrel Accessory,BOR_SR.part_barrel_01_c,+伤害
23,Ripper,Sniper,69,Barrel Accessory,BOR_SR.part_barrel_01_d,无可见属性变化
23,Ripper,Sniper,70,Barrel Accessory,BOR_SR.part_barrel_02_a,+伤害
23,Ripper,Sniper,71,Barrel Accessory,BOR_SR.part_barrel_02_b,+精准度
23,Ripper,Sniper,72,Barrel Accessory,BOR_SR.part_barrel_02_c,+射速
23,Ripper,Sniper,73,Barrel Accessory,BOR_SR.part_barrel_02_d,+射速
23,Ripper,Sniper,74,Manufacturer Part,BOR_SR.part_barrel_licensed_jak,雅各布斯-暴击跳弹
23,Ripper,Sniper,75,Manufacturer Part,BOR_SR.part_barrel_licensed_ted,"泰迪尔装填,无可见属性变化"
23,Ripper,Sniper,76,Manufacturer Part,BOR_SR.part_barrel_licensed_ted_shooting,"泰迪尔射击,无可见属性变化"
23,Ripper,Sniper,77,Manufacturer Part,BOR_SR.part_barrel_licensed_ted_mirv,"泰迪尔分裂式,无可见属性变化"
23,Ripper,Sniper,78,Manufacturer Part,BOR_SR.part_barrel_licensed_ted_combo,"泰迪尔组合,无可见属性变化"
23,Ripper,Sniper,79,Manufacturer Part,BOR_SR.part_barrel_licensed_hyp,亥伯龙护盾
23,Ripper,Sniper,80,Stat Modifier,BOR_SR.part_mag_ted_thrown_04_cov,3.0s装填时间
23,Ripper,Sniper,81,Magazine,BOR_SR.part_mag_03_tor,"2.3s装填时间,8弹容"
14,Tediore,Assault Rifle,1,Magazine,TED_AR.part_mag_01_Chuck,"0.7s装填时间,10弹容"
14,Tediore,Assault Rifle,2,Body,TED_AR.part_body,"无属性变化，固有部件"
14,Tediore,Assault Rifle,3,Body Accessory,TED_AR.part_body_a,无可见属性变化
14,Tediore,Assault Rifle,4,Body Accessory,TED_AR.part_body_b,+弹夹容量
14,Tediore,Assault Rifle,5,Body Accessory,TED_AR.part_body_c,+精准度
14,Tediore,Assault Rifle,6,Body Accessory,TED_AR.part_body_d,无可见属性变化
14,Tediore,Assault Rifle,7,Barrel,TED_AR.part_barrel_01,"自动突击,982伤害,71%精准度,4.5/s射速"
14,Tediore,Assault Rifle,8,Barrel,TED_AR.part_barrel_02,"穿孔机,1153伤害,78%精准度,3.7/s射速"
14,Tediore,Assault Rifle,9,Manufacturer Part,TED_AR.part_barrel_licensed_ted_shooting,"泰迪尔射击,无可见属性变化"
14,Tediore,Assault Rifle,10,Manufacturer Part,TED_AR.part_barrel_licensed_ted_mirv,"泰迪尔分裂式,无可见属性变化"
14,Tediore,Assault Rifle,11,Manufacturer Part,TED_AR.part_barrel_licensed_ted_combo,"泰迪尔组合,无可见属性变化"
14,Tediore,Assault Rifle,12,Manufacturer Part,TED_AR.part_barrel_licensed_ted_replicator,"泰迪尔复制器,无可见属性变化"
14,Tediore,Assault Rifle,13,Manufacturer Part,TED_AR.part_multi_ted_shooting,无可见属性变化
14,Tediore,Assault Rifle,14,Manufacturer Part,TED_AR.part_multi_ted_mirv,无可见属性变化
14,Tediore,Assault Rifle,15,Manufacturer Part,TED_AR.part_multi_ted_combo,无可见属性变化
14,Tediore,Assault Rifle,16,Manufacturer Part,TED_AR.part_multi_ted_replicator,无可见属性变化
