Manufacturer & Weapon Type ID,Manufacturer,Weapon Type,Part ID,Part Type,String,Name
23,Ripper,Sniper,50,Foregrip,BOR_SR.part_foregrip_01,
23,Ripper,Sniper,51,Foregrip,BOR_SR.part_foregrip_03,
23,Ripper,Sniper,52,Foregrip,BOR_SR.part_foregrip_02,
23,Ripper,Sniper,53,Underbarrel,BOR_SR.part_underbarrel_05_ammoswitcher,
23,Ripper,Sniper,54,Underbarrel,BOR_SR.part_underbarrel_04_atlas_ball,
23,Ripper,Sniper,55,Underbarrel,BOR_SR.part_underbarrel_03_marked,
23,Ripper,Sniper,58,Barrel,BOR_SR.part_barrel_02_rainmaker,Rainmaker
23,Ripper,Sniper,62,Manufacturer Part,BOR_SR.part_secondary_ammo_smg,
23,Ripper,Sniper,63,Manufacturer Part,BOR_SR.part_secondary_ammo_sg,
23,Ripper,Sniper,64,Manufacturer Part,BOR_SR.part_secondary_ammo_ar,
23,Ripper,Sniper,65,Manufacturer Part,BOR_SR.part_secondary_ammo_ps,
23,Ripper,Sniper,66,Barrel Accessory,BOR_SR.part_barrel_01_a,
23,Ripper,Sniper,67,Barrel Accessory,BOR_SR.part_barrel_01_b,
23,Ripper,Sniper,68,Barrel Accessory,BOR_SR.part_barrel_01_c,
23,Ripper,Sniper,69,Barrel Accessory,BOR_SR.part_barrel_01_d,
23,Ripper,Sniper,70,Barrel Accessory,BOR_SR.part_barrel_02_a,
23,Ripper,Sniper,71,Barrel Accessory,BOR_SR.part_barrel_02_b,
23,Ripper,Sniper,72,Barrel Accessory,BOR_SR.part_barrel_02_c,
23,Ripper,Sniper,73,Barrel Accessory,BOR_SR.part_barrel_02_d,
23,Ripper,Sniper,74,Manufacturer Part,BOR_SR.part_barrel_licensed_jak,
23,Ripper,Sniper,75,Tediore Payload,BOR_SR.part_barrel_licensed_ted,Tediore Throw
23,Ripper,Sniper,76,Tediore Payload,BOR_SR.part_barrel_licensed_ted_shooting,Tediore Shooting
23,Ripper,Sniper,77,Tediore Payload,BOR_SR.part_barrel_licensed_ted_mirv,Tediore MIRV
23,Ripper,Sniper,78,Tediore Payload,BOR_SR.part_barrel_licensed_ted_combo,Tediore Combo
23,Ripper,Sniper,79,Manufacturer Part,BOR_SR.part_barrel_licensed_hyp,
23,Ripper,Sniper,80,Tediore Throw Reload,BOR_SR.part_mag_ted_thrown_04_cov,
23,Ripper,Sniper,81,Magazine,BOR_SR.part_mag_03_tor,
23,Ripper,Sniper,22,Barrel,BOR_SR.part_barrel_01_tankbuster,Tankbuster
23,Ripper,Sniper,59,Scope Accessory,BOR_SR.part_scope_acc_s01_l01_b_abyss,
23,Ripper,Sniper,60,Barrel,BOR_SR.part_barrel_02_abyss,Abyss
14,Tediore,Assault Rifle,1,Magazine,TED_AR.part_mag_01_Chuck,Chuck
14,Tediore,Assault Rifle,2,Body,TED_AR.part_body,
14,Tediore,Assault Rifle,3,Body Accessory,TED_AR.part_body_a,
14,Tediore,Assault Rifle,4,Body Accessory,TED_AR.part_body_b,
14,Tediore,Assault Rifle,5,Body Accessory,TED_AR.part_body_c,
14,Tediore,Assault Rifle,6,Body Accessory,TED_AR.part_body_d,
14,Tediore,Assault Rifle,7,Barrel,TED_AR.part_barrel_01,Assaultomatic
14,Tediore,Assault Rifle,8,Barrel,TED_AR.part_barrel_02,Perforator
14,Tediore,Assault Rifle,9,Tediore Payload,TED_AR.part_barrel_licensed_ted_shooting,Tediore Shooting
14,Tediore,Assault Rifle,10,Tediore Payload,TED_AR.part_barrel_licensed_ted_mirv,Tediore MIRV
14,Tediore,Assault Rifle,11,Tediore Payload,TED_AR.part_barrel_licensed_ted_combo,Tediore Combo
14,Tediore,Assault Rifle,12,Tediore Payload,TED_AR.part_barrel_licensed_ted_replicator,Tediore Replicator
14,Tediore,Assault Rifle,13,Manufacturer Part,TED_AR.part_multi_ted_shooting,
14,Tediore,Assault Rifle,14,Manufacturer Part,TED_AR.part_multi_ted_mirv,
14,Tediore,Assault Rifle,15,Manufacturer Part,TED_AR.part_multi_ted_combo,
14,Tediore,Assault Rifle,16,Manufacturer Part,TED_AR.part_multi_ted_replicator,
14,Tediore,Assault Rifle,17,Manufacturer Part,TED_AR.part_shield_default,
14,Tediore,Assault Rifle,18,Manufacturer Part,TED_AR.part_shield_ricochet,
14,Tediore,Assault Rifle,19,Manufacturer Part,TED_AR.part_shield_ammo,
14,Tediore,Assault Rifle,20,Manufacturer Part,TED_AR.part_shield_amp,
14,Tediore,Assault Rifle,21,Scope,TED_AR.part_scope_02_lens_02,
14,Tediore,Assault Rifle,22,Scope,TED_AR.part_scope_02_lens_01,
14,Tediore,Assault Rifle,23,Scope,TED_AR.part_scope_01_lens_02,
14,Tediore,Assault Rifle,24,Scope,TED_AR.part_scope_01_lens_01,
14,Tediore,Assault Rifle,25,Scope,TED_AR.part_scope_ironsight,
14,Tediore,Assault Rifle,26,Scope Accessory,TED_AR.part_scope_acc_S01_L01_a,
14,Tediore,Assault Rifle,27,Scope Accessory,TED_AR.part_scope_acc_S01_L01_b,
14,Tediore,Assault Rifle,28,Scope Accessory,TED_AR.part_scope_acc_S02_L01_a,
14,Tediore,Assault Rifle,29,Scope Accessory,TED_AR.part_scope_acc_S02_L01_b,
14,Tediore,Assault Rifle,30,Scope Accessory,TED_AR.part_scope_acc_S01_L02_a,
14,Tediore,Assault Rifle,31,Scope Accessory,TED_AR.part_scope_acc_S01_L02_b,
14,Tediore,Assault Rifle,32,Scope Accessory,TED_AR.part_scope_acc_S02_L02_a,
14,Tediore,Assault Rifle,33,Scope Accessory,TED_AR.part_scope_acc_S02_L02_b,
14,Tediore,Assault Rifle,34,Barrel,TED_AR.part_barrel_02_Chuck,Chuck
14,Tediore,Assault Rifle,39,Barrel,TED_AR.part_barrel_01_DividedFocus,Divided Focus
14,Tediore,Assault Rifle,40,Tediore Payload,TED_AR.part_barrel_licensed_ted_replicator_multi,Tediore Multi-Replicator
14,Tediore,Assault Rifle,41,Grip,TED_AR.part_grip_05a_ted_legs,
14,Tediore,Assault Rifle,42,Grip,TED_AR.part_grip_05b_ted_jav,
14,Tediore,Assault Rifle,43,Grip,TED_AR.part_grip_05c_ted_homing,
14,Tediore,Assault Rifle,44,Grip,TED_AR.part_grip_04_hyp,
14,Tediore,Assault Rifle,45,Grip,TED_AR.part_grip_01,
14,Tediore,Assault Rifle,46,Grip,TED_AR.part_grip_02,
14,Tediore,Assault Rifle,47,Grip,TED_AR.part_grip_03,
14,Tediore,Assault Rifle,48,Grip,TED_AR.part_grip_05a_ted_legs_mirv,
14,Tediore,Assault Rifle,49,Manufacturer Part,TED_AR.part_mag_torgue_sticky_murder,Murmur
14,Tediore,Assault Rifle,50,Manufacturer Part,TED_AR.part_mag_torgue_normal_murder,Murmur
14,Tediore,Assault Rifle,51,Barrel Accessory,TED_AR.part_barrel_01_a,
14,Tediore,Assault Rifle,52,Barrel Accessory,TED_AR.part_barrel_01_b,
14,Tediore,Assault Rifle,53,Barrel Accessory,TED_AR.part_barrel_01_c,
14,Tediore,Assault Rifle,54,Barrel Accessory,TED_AR.part_barrel_01_d,
14,Tediore,Assault Rifle,55,Barrel Accessory,TED_AR.part_barrel_02_a,
14,Tediore,Assault Rifle,56,Barrel Accessory,TED_AR.part_barrel_02_b,
14,Tediore,Assault Rifle,57,Barrel Accessory,TED_AR.part_barrel_02_c,
14,Tediore,Assault Rifle,58,Barrel Accessory,TED_AR.part_barrel_02_d,
14,Tediore,Assault Rifle,59,Manufacturer Part,TED_AR.part_barrel_licensed_jak,
14,Tediore,Assault Rifle,60,Manufacturer Part,TED_AR.part_barrel_licensed_hyp,
14,Tediore,Assault Rifle,61,Manufacturer Part,TED_AR.part_barrel_licensed_multi,
14,Tediore,Assault Rifle,62,Underbarrel,TED_AR.part_underbarrel_04_atlas_ball,
14,Tediore,Assault Rifle,63,Underbarrel,TED_AR.part_underbarrel_04_atlas,
14,Tediore,Assault Rifle,64,Underbarrel,TED_AR.part_underbarrel_02_comboorb,
14,Tediore,Assault Rifle,65,Underbarrel,TED_AR.part_underbarrel_03_shotgun,
14,Tediore,Assault Rifle,66,Foregrip,TED_AR.part_foregrip_01,
14,Tediore,Assault Rifle,67,Foregrip,TED_AR.part_foregrip_03,
14,Tediore,Assault Rifle,68,Underbarrel,TED_AR.part_underbarrel_01_buffdrone,
14,Tediore,Assault Rifle,69,Underbarrel,TED_AR.part_underbarrel_06_malswitch,
14,Tediore,Assault Rifle,70,Underbarrel,TED_AR.part_underbarrel_05_ammoswitcher,
14,Tediore,Assault Rifle,71,Foregrip,TED_AR.part_foregrip_02,
14,Tediore,Assault Rifle,72,Manufacturer Part,TED_AR.part_secondary_ammo_sm,
14,Tediore,Assault Rifle,73,Manufacturer Part,TED_AR.part_secondary_ammo_sg,
14,Tediore,Assault Rifle,74,Manufacturer Part,TED_AR.part_secondary_ammo_ps,
14,Tediore,Assault Rifle,75,Manufacturer Part,TED_AR.part_secondary_ammo_sr,
14,Tediore,Assault Rifle,76,Barrel,TED_AR.part_barrel_01_murder,Murmur
14,Tediore,Assault Rifle,82,Magazine,TED_AR.part_mag_01,
14,Tediore,Assault Rifle,83,Magazine,TED_AR.part_mag_02,
14,Tediore,Assault Rifle,84,Magazine,TED_AR.part_mag_03_tor,
14,Tediore,Assault Rifle,85,Magazine,TED_AR.part_mag_04_cov,
14,Tediore,Assault Rifle,86,Magazine,TED_AR.part_mag_05_borg,
14,Tediore,Assault Rifle,87,Manufacturer Part,TED_AR.part_mag_torgue_normal,
14,Tediore,Assault Rifle,88,Manufacturer Part,TED_AR.part_mag_torgue_sticky,
14,Tediore,Assault Rifle,78,Barrel,TED_AR.part_barrel_01_LaserDisc,Laser Disker
5,Tediore,Pistol,2,Body,TED_PS.part_body,
5,Tediore,Pistol,3,Body Accessory,TED_PS.part_body_a,
5,Tediore,Pistol,4,Body Accessory,TED_PS.part_body_b,
5,Tediore,Pistol,5,Body Accessory,TED_PS.part_body_c,
5,Tediore,Pistol,6,Body Accessory,TED_PS.part_body_d,
5,Tediore,Pistol,7,Barrel,TED_PS.part_barrel_01,Pocketshot
5,Tediore,Pistol,8,Barrel,TED_PS.part_barrel_02,Widget
5,Tediore,Pistol,9,Tediore Payload,TED_PS.part_barrel_licensed_ted_shooting,Tediore Shooting
5,Tediore,Pistol,10,Tediore Payload,TED_PS.part_barrel_licensed_ted_mirv,Tediore MIRV
5,Tediore,Pistol,11,Tediore Payload,TED_PS.part_barrel_licensed_ted_combo,Tediore Combo
5,Tediore,Pistol,12,Tediore Payload,TED_PS.part_barrel_licensed_ted_replicator,Tediore Replicator
5,Tediore,Pistol,14,Manufacturer Part,TED_PS.part_multi_ted_shooting,
5,Tediore,Pistol,15,Manufacturer Part,TED_PS.part_multi_ted_mirv,
5,Tediore,Pistol,16,Manufacturer Part,TED_PS.part_multi_ted_combo,
5,Tediore,Pistol,17,Manufacturer Part,TED_PS.part_multi_ted_replicator,
5,Tediore,Pistol,18,Manufacturer Part,TED_PS.part_shield_default,
5,Tediore,Pistol,19,Manufacturer Part,TED_PS.part_shield_ricochet,
5,Tediore,Pistol,20,Manufacturer Part,TED_PS.part_shield_ammo,
5,Tediore,Pistol,21,Manufacturer Part,TED_PS.part_shield_amp,
5,Tediore,Pistol,22,Magazine,TED_PS.part_mag_01,
5,Tediore,Pistol,23,Magazine,TED_PS.part_mag_02,
5,Tediore,Pistol,24,Magazine,TED_PS.part_mag_03_tor,
5,Tediore,Pistol,25,Magazine,TED_PS.part_mag_04_cov,
5,Tediore,Pistol,26,Magazine,TED_PS.part_mag_05_borg,
5,Tediore,Pistol,27,Manufacturer Part,TED_PS.part_mag_torgue_normal,
5,Tediore,Pistol,28,Manufacturer Part,TED_PS.part_mag_torgue_sticky,
5,Tediore,Pistol,29,Scope,TED_PS.part_scope_ironsight,
5,Tediore,Pistol,30,Scope,TED_PS.part_scope_01_lens_01,
5,Tediore,Pistol,31,Scope,TED_PS.part_scope_01_lens_02,
5,Tediore,Pistol,32,Scope,TED_PS.part_scope_02_lens_01,
5,Tediore,Pistol,33,Scope,TED_PS.part_scope_02_lens_02,
5,Tediore,Pistol,34,Scope Accessory,TED_PS.part_scope_acc_s01_l01_a,
5,Tediore,Pistol,35,Scope Accessory,TED_PS.part_scope_acc_s01_l01_b,
5,Tediore,Pistol,36,Scope Accessory,TED_PS.part_scope_acc_s02_l01_a,
5,Tediore,Pistol,37,Scope Accessory,TED_PS.part_scope_acc_s02_l01_b,
5,Tediore,Pistol,38,Scope Accessory,TED_PS.part_scope_acc_s01_l02_a,
5,Tediore,Pistol,39,Scope Accessory,TED_PS.part_scope_acc_s01_l02_b,
5,Tediore,Pistol,40,Scope Accessory,TED_PS.part_scope_acc_s02_l02_a,
5,Tediore,Pistol,41,Scope Accessory,TED_PS.part_scope_acc_s02_l02_b,
5,Tediore,Pistol,42,Grip,TED_PS.part_grip_05c_ted_jav,
5,Tediore,Pistol,43,Grip,TED_PS.part_grip_05b_ted_homing,
5,Tediore,Pistol,44,Grip,TED_PS.part_grip_05a_ted_legs,
5,Tediore,Pistol,45,Grip,TED_PS.part_grip_04_hyp,
5,Tediore,Pistol,46,Grip,TED_PS.part_grip_01,
5,Tediore,Pistol,47,Grip,TED_PS.part_grip_02,
5,Tediore,Pistol,48,Grip,TED_PS.part_grip_03,
5,Tediore,Pistol,49,Underbarrel,TED_PS.part_underbarrel_05_ammoswitcher,
5,Tediore,Pistol,50,Underbarrel,TED_PS.part_underbarrel_03_shotgun,
5,Tediore,Pistol,51,Underbarrel,TED_PS.part_underbarrel_06_malswitch,
5,Tediore,Pistol,52,Underbarrel,TED_PS.part_underbarrel_04_atlas_ball,
5,Tediore,Pistol,53,Foregrip,TED_PS.part_foregrip_01,
5,Tediore,Pistol,54,Foregrip,TED_PS.part_foregrip_03,
5,Tediore,Pistol,55,Tediore Payload,TED_PS.part_barrel_licensed_ted_replicator_multi,Tediore Multi-Replicator
5,Tediore,Pistol,56,Grip,TED_PS.part_grip_05c_ted_jav_atlien,
5,Tediore,Pistol,57,Grip,TED_PS.part_grip_05b_ted_homing_atlien,
5,Tediore,Pistol,58,Manufacturer Part,TED_PS.part_multi_ted_combo_atlien,Budget Deity
5,Tediore,Pistol,59,Barrel,TED_PS.part_barrel_02_atlien,Budget Deity
5,Tediore,Pistol,61,Manufacturer Part,TED_PS.part_secondary_ammo_sm,
5,Tediore,Pistol,62,Manufacturer Part,TED_PS.part_secondary_ammo_sg,
5,Tediore,Pistol,63,Manufacturer Part,TED_PS.part_secondary_ammo_ar,
5,Tediore,Pistol,64,Manufacturer Part,TED_PS.part_secondary_ammo_sr,
5,Tediore,Pistol,65,Barrel,TED_PS.part_barrel_02_rubysgrasp,Ruby's Grasp
5,Tediore,Pistol,67,Barrel,TED_PS.part_barrel_01_sideshow,Pocketshot
5,Tediore,Pistol,68,Barrel Accessory,TED_PS.part_barrel_01_a,
5,Tediore,Pistol,69,Barrel Accessory,TED_PS.part_barrel_01_b,
5,Tediore,Pistol,70,Barrel Accessory,TED_PS.part_barrel_01_c,
5,Tediore,Pistol,71,Barrel Accessory,TED_PS.part_barrel_01_d,
5,Tediore,Pistol,72,Barrel Accessory,TED_PS.part_barrel_02_a,
5,Tediore,Pistol,73,Barrel Accessory,TED_PS.part_barrel_02_b,
5,Tediore,Pistol,74,Barrel Accessory,TED_PS.part_barrel_02_c,
5,Tediore,Pistol,75,Barrel Accessory,TED_PS.part_barrel_02_d,
5,Tediore,Pistol,76,Manufacturer Part,TED_PS.part_barrel_licensed_jak,
5,Tediore,Pistol,77,Manufacturer Part,TED_PS.part_barrel_licensed_hyp,
5,Tediore,Pistol,78,Manufacturer Part,TED_PS.part_barrel_licensed_multi,
5,Tediore,Pistol,79,Underbarrel,TED_PS.part_underbarrel_02_rockets,
5,Tediore,Pistol,80,Underbarrel,TED_PS.part_underbarrel_01_drone,
5,Tediore,Pistol,81,Underbarrel,TED_PS.part_underbarrel_04_atlas,
5,Tediore,Pistol,82,Foregrip,TED_PS.part_foregrip_02,
5,Tediore,Pistol,83,Grip,TED_PS.part_grip_05a_ted_legs_mirv,
5,Tediore,Pistol,84,Manufacturer Part,TED_PS.part_mag_torgue_normal_Inscriber,Inscriber
5,Tediore,Pistol,85,Barrel,TED_PS.part_barrel_02_Inscriber,Inscriber
5,Tediore,Pistol,88,Barrel,TED_PS.part_barrel_01_shammy,Shammy Kablammy
11,Tediore,Shotgun,2,Body,TED_SG.part_body,
11,Tediore,Shotgun,3,Body Accessory,TED_SG.part_body_a,
11,Tediore,Shotgun,4,Body Accessory,TED_SG.part_body_b,
11,Tediore,Shotgun,5,Body Accessory,TED_SG.part_body_c,
11,Tediore,Shotgun,6,Body Accessory,TED_SG.part_body_d,
11,Tediore,Shotgun,7,Barrel,TED_SG.part_barrel_01,EZ-Blast
11,Tediore,Shotgun,8,Barrel,TED_SG.part_barrel_02,Omnibore
11,Tediore,Shotgun,9,Tediore Payload,TED_SG.part_barrel_licensed_ted_shooting,Tediore Shooting
11,Tediore,Shotgun,10,Tediore Payload,TED_SG.part_barrel_licensed_ted_mirv,Tediore MIRV
11,Tediore,Shotgun,11,Tediore Payload,TED_SG.part_barrel_licensed_ted_combo,Tediore Combo
11,Tediore,Shotgun,12,Tediore Payload,TED_SG.part_barrel_licensed_ted_replicator,Tediore Replicator
11,Tediore,Shotgun,13,Manufacturer Part,TED_SG.part_multi_ted_shooting,
11,Tediore,Shotgun,14,Manufacturer Part,TED_SG.part_multi_ted_mirv,
11,Tediore,Shotgun,15,Manufacturer Part,TED_SG.part_multi_ted_combo,
11,Tediore,Shotgun,16,Manufacturer Part,TED_SG.part_multi_ted_replicator,
11,Tediore,Shotgun,17,Manufacturer Part,TED_SG.part_shield_default,
11,Tediore,Shotgun,18,Manufacturer Part,TED_SG.part_shield_ricochet,
11,Tediore,Shotgun,19,Manufacturer Part,TED_SG.part_shield_ammo,
11,Tediore,Shotgun,20,Manufacturer Part,TED_SG.part_shield_amp,
11,Tediore,Shotgun,21,Magazine,TED_SG.part_mag_05_borg,
11,Tediore,Shotgun,22,Magazine,TED_SG.part_mag_04_cov,
11,Tediore,Shotgun,23,Magazine,TED_SG.part_mag_01,
11,Tediore,Shotgun,24,Magazine,TED_SG.part_mag_02,
11,Tediore,Shotgun,25,Magazine,TED_SG.part_mag_03_tor,
11,Tediore,Shotgun,26,Manufacturer Part,TED_SG.part_mag_torgue_normal,
11,Tediore,Shotgun,27,Manufacturer Part,TED_SG.part_mag_torgue_sticky,
11,Tediore,Shotgun,28,Scope,TED_SG.part_scope_ironsight,
11,Tediore,Shotgun,29,Scope,TED_SG.part_scope_01_lens_01,
11,Tediore,Shotgun,30,Scope,TED_SG.part_scope_01_lens_02,
11,Tediore,Shotgun,31,Scope,TED_SG.part_scope_02_lens_01,
11,Tediore,Shotgun,32,Scope,TED_SG.part_scope_02_lens_02,
11,Tediore,Shotgun,33,Scope Accessory,TED_SG.part_scope_acc_s01_l01_a,
11,Tediore,Shotgun,34,Scope Accessory,TED_SG.part_scope_acc_s01_l01_b,
11,Tediore,Shotgun,35,Scope Accessory,TED_SG.part_scope_acc_s02_l01_a,
11,Tediore,Shotgun,36,Scope Accessory,TED_SG.part_scope_acc_s02_l01_b,
11,Tediore,Shotgun,37,Scope Accessory,TED_SG.part_scope_acc_s01_l02_a,
11,Tediore,Shotgun,38,Scope Accessory,TED_SG.part_scope_acc_s01_l02_b,
11,Tediore,Shotgun,39,Scope Accessory,TED_SG.part_scope_acc_s02_l02_a,
11,Tediore,Shotgun,40,Scope Accessory,TED_SG.part_scope_acc_s02_l02_b,
11,Tediore,Shotgun,41,Grip,TED_SG.part_grip_05a_ted_legs,
11,Tediore,Shotgun,42,Grip,TED_SG.part_grip_05c_ted_jav,
11,Tediore,Shotgun,43,Grip,TED_SG.part_grip_05b_ted_homing,
11,Tediore,Shotgun,44,Grip,TED_SG.part_grip_04_hyp,
11,Tediore,Shotgun,45,Grip,TED_SG.part_grip_01,
11,Tediore,Shotgun,46,Grip,TED_SG.part_grip_02,
11,Tediore,Shotgun,47,Grip,TED_SG.part_grip_03,
11,Tediore,Shotgun,48,Underbarrel,TED_SG.part_underbarrel_04_atlas,
11,Tediore,Shotgun,49,Underbarrel,TED_SG.part_underbarrel_04_atlas_ball,
11,Tediore,Shotgun,50,Underbarrel,TED_SG.part_underbarrel_03_deployable_shield,
11,Tediore,Shotgun,51,Underbarrel,TED_SG.part_underbarrel_02_stickymine,
11,Tediore,Shotgun,52,Foregrip,TED_SG.part_foregrip_01,
11,Tediore,Shotgun,53,Foregrip,TED_SG.part_foregrip_03,
11,Tediore,Shotgun,54,Foregrip,TED_SG.part_foregrip_02,
11,Tediore,Shotgun,55,Underbarrel,TED_SG.part_underbarrel_05_ammoswitcher,
11,Tediore,Shotgun,56,Underbarrel,TED_SG.part_underbarrel_06_malswitch,
11,Tediore,Shotgun,57,Underbarrel,TED_SG.part_underbarrel_01_autoturret,
11,Tediore,Shotgun,58,Manufacturer Part,TED_SG.part_secondary_ammo_sm,
11,Tediore,Shotgun,59,Manufacturer Part,TED_SG.part_secondary_ammo_ps,
11,Tediore,Shotgun,60,Manufacturer Part,TED_SG.part_secondary_ammo_ar,
11,Tediore,Shotgun,61,Manufacturer Part,TED_SG.part_secondary_ammo_sr,
11,Tediore,Shotgun,62,Barrel Accessory,TED_SG.part_barrel_01_a,
11,Tediore,Shotgun,63,Barrel Accessory,TED_SG.part_barrel_01_b,
11,Tediore,Shotgun,64,Barrel Accessory,TED_SG.part_barrel_01_c,
11,Tediore,Shotgun,65,Barrel Accessory,TED_SG.part_barrel_01_d,
11,Tediore,Shotgun,66,Barrel Accessory,TED_SG.part_barrel_02_a,
11,Tediore,Shotgun,67,Barrel Accessory,TED_SG.part_barrel_02_b,
11,Tediore,Shotgun,68,Barrel Accessory,TED_SG.part_barrel_02_c,
11,Tediore,Shotgun,69,Barrel Accessory,TED_SG.part_barrel_02_d,
11,Tediore,Shotgun,70,Manufacturer Part,TED_SG.part_barrel_licensed_jak,
11,Tediore,Shotgun,71,Manufacturer Part,TED_SG.part_barrel_licensed_hyp,
11,Tediore,Shotgun,72,Manufacturer Part,TED_SG.part_barrel_licensed_multi,
11,Tediore,Shotgun,73,Grip,TED_SG.part_grip_05a_ted_legs_mirv,
11,Tediore,Shotgun,74,Tediore Payload,TED_SG.part_barrel_licensed_ted_replicator_multi,Tediore Multi-Replicator
11,Tediore,Shotgun,75,Barrel,TED_SG.part_barrel_01_anarchy,Anarchy
11,Tediore,Shotgun,77,Barrel,TED_SG.part_barrel_01_commbd,Forsaken Chaos
11,Tediore,Shotgun,79,Underbarrel,TED_SG.part_underbarrel_01_heavyturret,Husky Friend
11,Tediore,Shotgun,81,Barrel,TED_SG.part_barrel_01_Eigenburst,Eigenburst
11,Tediore,Shotgun,83,Manufacturer Part,TED_SG.part_mag_torgue_sticky_sharkbait,Sharkbait
11,Tediore,Shotgun,84,Manufacturer Part,TED_SG.part_mag_torgue_normal_sharkbait,Sharkbait
11,Tediore,Shotgun,85,Grip,TED_SG.part_grip_05c_ted_jav_sharkbait,
11,Tediore,Shotgun,86,Grip,TED_SG.part_grip_05b_ted_homing_sharkbait,
11,Tediore,Shotgun,87,Grip,TED_SG.part_grip_05a_ted_legs_mirv_sharkbait,
11,Tediore,Shotgun,88,Grip,TED_SG.part_grip_05a_ted_legs_sharkbait,
11,Tediore,Shotgun,89,Barrel,TED_SG.part_barrel_01_sharkbait,Sharkbait
17,Torgue,Assault Rifle,3,Body Accessory,TOR_AR.part_body_a,
17,Torgue,Assault Rifle,4,Body Accessory,TOR_AR.part_body_b,
17,Torgue,Assault Rifle,5,Body Accessory,TOR_AR.part_body_c,
17,Torgue,Assault Rifle,6,Body Accessory,TOR_AR.part_body_d,
17,Torgue,Assault Rifle,7,Barrel,TOR_AR.part_barrel_01,Handle
17,Torgue,Assault Rifle,8,Barrel,TOR_AR.part_barrel_02,Truncheon
17,Torgue,Assault Rifle,9,Manufacturer Part,TOR_AR.part_shield_default,
17,Torgue,Assault Rifle,10,Manufacturer Part,TOR_AR.part_shield_ricochet,
17,Torgue,Assault Rifle,11,Manufacturer Part,TOR_AR.part_shield_ammo,
17,Torgue,Assault Rifle,12,Manufacturer Part,TOR_AR.part_shield_amp,
17,Torgue,Assault Rifle,13,Magazine,TOR_AR.part_mag_01,
17,Torgue,Assault Rifle,14,Magazine,TOR_AR.part_mag_02,
17,Torgue,Assault Rifle,15,Magazine,TOR_AR.part_mag_04_cov,
17,Torgue,Assault Rifle,16,Magazine,TOR_AR.part_mag_05_borg,
17,Torgue,Assault Rifle,17,Tediore Throw Reload,TOR_AR.part_mag_ted_thrown_01,
17,Torgue,Assault Rifle,18,Tediore Throw Reload,TOR_AR.part_mag_ted_thrown_02,
17,Torgue,Assault Rifle,19,Tediore Throw Reload,TOR_AR.part_mag_ted_thrown_04_cov,
17,Torgue,Assault Rifle,20,Tediore Throw Reload,TOR_AR.part_mag_ted_thrown_05_bor,
17,Torgue,Assault Rifle,21,Scope,TOR_AR.part_scope_ironsight,
17,Torgue,Assault Rifle,22,Scope,TOR_AR.part_scope_01_lens_01,
17,Torgue,Assault Rifle,23,Scope,TOR_AR.part_scope_01_lens_02,
17,Torgue,Assault Rifle,24,Scope,TOR_AR.part_scope_02_lens_01,
17,Torgue,Assault Rifle,25,Scope,TOR_AR.part_scope_02_lens_02,
17,Torgue,Assault Rifle,26,Scope Accessory,TOR_AR.part_scope_acc_s01_l01_a,
17,Torgue,Assault Rifle,27,Scope Accessory,TOR_AR.part_scope_acc_s01_l01_b,
17,Torgue,Assault Rifle,28,Scope Accessory,TOR_AR.part_scope_acc_s02_l01_a,
17,Torgue,Assault Rifle,29,Scope Accessory,TOR_AR.part_scope_acc_s02_l01_b,
17,Torgue,Assault Rifle,30,Scope Accessory,TOR_AR.part_scope_acc_s01_l02_a,
17,Torgue,Assault Rifle,31,Scope Accessory,TOR_AR.part_scope_acc_s01_l02_b,
17,Torgue,Assault Rifle,32,Scope Accessory,TOR_AR.part_scope_acc_s02_l02_a,
17,Torgue,Assault Rifle,33,Scope Accessory,TOR_AR.part_scope_acc_s02_l02_b,
17,Torgue,Assault Rifle,34,Grip,TOR_AR.part_grip_05a_ted_legs,
17,Torgue,Assault Rifle,35,Grip,TOR_AR.part_grip_05c_ted_jav,
17,Torgue,Assault Rifle,36,Grip,TOR_AR.part_grip_05b_ted_homing,
17,Torgue,Assault Rifle,37,Grip,TOR_AR.part_grip_01,
17,Torgue,Assault Rifle,38,Grip,TOR_AR.part_grip_02,
17,Torgue,Assault Rifle,39,Grip,TOR_AR.part_grip_03,
17,Torgue,Assault Rifle,40,Grip,TOR_AR.part_grip_04_hyp,
17,Torgue,Assault Rifle,41,Underbarrel,TOR_AR.part_underbarrel_05_ammoswitcher,
17,Torgue,Assault Rifle,42,Underbarrel,TOR_AR.part_underbarrel_06_malswitch,
17,Torgue,Assault Rifle,43,Underbarrel,TOR_AR.part_underbarrel_01_mirvgrenade,
17,Torgue,Assault Rifle,44,Underbarrel,TOR_AR.part_underbarrel_04_atlas_ball,
17,Torgue,Assault Rifle,45,Underbarrel,TOR_AR.part_underbarrel_03_airstrike,
17,Torgue,Assault Rifle,46,Foregrip,TOR_AR.part_foregrip_02,
17,Torgue,Assault Rifle,47,Foregrip,TOR_AR.part_foregrip_03,
17,Torgue,Assault Rifle,48,Manufacturer Part,TOR_AR.part_secondary_ammo_smg,
17,Torgue,Assault Rifle,49,Manufacturer Part,TOR_AR.part_secondary_ammo_sg,
17,Torgue,Assault Rifle,50,Manufacturer Part,TOR_AR.part_secondary_ammo_ps,
